,product_id,product_name,aisle_id,department_id,suggested_prods,suggested_aisle_ids,suggested_pro_ids,suggested_dept_id
609,610,Mac & Cheezy Ravioli For Kids,38,1,"Mix-Up Flamin' Hot & Cheezy Mix Flavored Snack Mix,Vegan Shells & Creamy Sauce Mac & Cheese Macaroni & Cheese Organic,Wild Chanterelle Mushroom Ravioli,Three Cheese Ravioli","107,4,12,12","422,671,165,642","19,9,9,9"
610,611,Uncured Hard Salami,96,20,"Pear Hard Cider,Sliced Kosher Salami,Uncured Turkey Bologna,Premium Deli Hard Salami","27,96,100,96","966,374,110,757","5,20,21,20"
611,612,"Rice, Extra Long Grain, Enriched",63,9,"Organic Enriched Unbleached White Flour,Organic Rice Vinegar,Bread, Healthy Whole Grain,Whole Grain Linguine Pasta","17,66,112,131","300,95,101,418","13,6,3,9"
612,613,"Infinity Always Infinity Size 2 Super Pads with Wings, Unscented, 16 ct Feminine Care",126,11,"16 oz Cold Cups,Super Enzymes,Super Plus Cardboard Applicator Unscented Tampons,Ultra Thin Super Long with Wings Pads","111,47,126,126","415,390,411,654","17,11,11,11"
613,614,Plain Dairy-Free Probiotic Drinkable Cashewgurt,100,21,"Pomegranate Coconut Sparkling Probiotic Drink, Organic,Infant's Blend Probiotic,Plain Greek Goat Yogurt,Plain Fat Free Yogurt","31,70,120,120","858,113,484,953","7,11,16,16"
614,615,Supreme Pretzel Crackers,107,19,"Creamy Supreme Buttercream Frosting,Original Minis Pretzel Chips,Unsalted Pretzel Round,Pretzel Thins Parmesan Herb Crackers","97,107,107,78","887,678,532,585","13,19,19,19"
615,616,Silken Tofu,14,20,"Cheese Creations Four Cheese Cheese Sauce,Organic Whole Grassmilk Milk,Apricots,Tofu, Gluten Free, Garlic Pepper","9,84,18,14","3,413,291,000,904","9,16,10,20"
616,617,Organic Mozzarella,21,16,"Organic Roasted Garlic Vinaigrette Dressing Organic,100% Natural String Cheese Mozzarella Cheese,Precious Mozzarella Cheese,String Cheese, Mozzarella","89,21,21,108","962,505,307,217","13,16,16,16"
617,618,Apple Sparkling Juice Beverage,98,7,"Organic Pasteurized Apple Juice,All Natural 100% Apple Juice,Premium Apple Juice,Sparkling Orange Juice & Prickly Pear Beverage","98,98,98,115","792,82,935,10","7,7,7,7"
618,619,Spanish Peanuts,117,19,"Eco-Pac Kamut Puffs Cereal,Cheese Creations Four Cheese Cheese Sauce,Disinfectant Spray Cherry Blossom & Pomegranate Scent,Apricots","121,9,101,18","3,403,413,281,000","14,9,17,10"
619,620,Norwegian Salmon Oil Omega-3s EPA & DHA Dietary Supplement Soft Gels 1000 mg,47,11,"Vitamin C Formula 1000 mg Vegetarian Tablets,Fiber 4g Gummy Dietary Supplement,Vitamin C 1000 Mg Tropical Drink Mix Dietary Supplement,Ultimate Omega 1000 mg Lemon Soft Gels","47,70,47,47","715,462,366,367","11,11,11,11"
620,621,98% Fat Free Cream Of Chicken Soup,69,15,"Noodle Soup Mix With Chicken Broth,Ice Cream, Cookies & Cream,Traditional Chicken Tuscany Soup,Plain Fat Free Yogurt","69,37,69,120","37,431,718,953","15,1,15,16"
621,622,Fudge Brownies with English Walnuts,61,19,"No Sugar Added The Original Fudge Pops,Chocolate Fudge Layer Cake,Halves & Pieces Walnuts,English Muffins","37,119,17,93","758,12,168,116","1,1,13,3"
622,623,Fun Size Snacks,45,19,"Island Fruits Fruit Snacks,Sprinklez Confetti Fun Organic Toppings,Snack Size Candy,Original Bite Size Candies Natural & Artificial Flavors Fun Size","50,97,45,45","256,96,630,409","19,13,19,19"
623,624,Chub Chorizo,100,21,"Complete Health Deboned Chicken, Chicken Meal and Rice Cat Food,Chilpotles in Adobo Sauce,Ground Turkey Chub,Chub Mackerel","41,30,34,95","342,330,118,476","8,6,1,15"
624,625,"Chicken Breast Nuggets, Dinosaur Shaped",34,1,"For Chicken Marinade,in Gravy with Carrots Peas & Corn Mashed Potatoes & Meatloaf Nuggets,Premium Deli Oven Roasted Turkey Breast,Breaded Chicken Breast Tenders","5,92,96,34","807,524,62,383","13,18,20,1"
625,626,Organic Hearty Garden Vegetable Soup,69,15,"Organic Vegetable Tray,Organic Elmo Vegetable Soup,Organic Southwestern Vegetable Soup,Vegetable Hearty Garden Soup","83,69,69,100","784,684,644,690","4,15,15,21"
626,627,Low Fat Honey Graham Crackers,61,19,"Traditional Water Crackers,Honey Cinnamon Nut-Thins  Crackers,Low Sodium Turkey,Honey Maid Graham Cracker Crumbs","78,125,49,17","145,996,231,513","19,19,12,13"
627,628,Fresh Oj,98,7,"Lemon Fresh Multi Surface Cleaner,Fresh Scent Dishwasher Detergent with Dawn,Garlic & Herb Fresh Goat Cheese,Fresh Scent Dishwasher Cleaner","114,74,21,74","732,186,421,14","17,17,16,17"
628,629,Probiotics Women 50 & Wiser Vegetarian Capsules,70,11,"Vegetarian Brown  Gravy Mix,Vitamin D3 1000 I.U Vegetable Capsules,Refried Beans Vegetarian,Probiotics High Potency Capsules","5,47,30,47","711,805,766,88","13,11,6,11"
629,630,Snack Size Candy,45,19,"Original Bite Size Candies Natural & Artificial Flavors Fun Size,Candy, Original,Snack Bags,Triple Chocolate Snack Size","45,45,87,45","409,303,274,227","19,19,17,19"
630,631,Original Puffcorn,107,19,"Special K Original Cereal,Classic Original Hummus,Candy, Original,Original Turkey","121,67,45,96","588,544,303,176","14,20,19,20"
631,632,Satin Care Sensitive Skin Shave Gel,55,11,"Advanced Care Skin Renew Anti-Perspirant Deodorant,1000 Roses Floral Toner for Sensitive Skin,Free & Clear Natural Laundry Detergent For Sensitive Skin,Sensitive Shave Gel with Aloe","80,109,75,55","801,547,204,949","11,11,17,11"
632,633,Coconut Milk Creamer Barista Style Original,91,16,"Almond Breeze Unsweetened Almond Coconut Milk Blend,Candy, Original,Original Turkey,Coconut Yogurt","91,45,96,120","738,303,176,920","16,19,20,16"
633,634,Organic California Blend,116,1,"Pink Moscato California,Cabernet Sauvignon California,Organic Fiber Fruit Blend,California Merlot","6,28,116,28","713,598,767,837","2,5,1,5"
634,635,Little Bites Snickerdoodle Muffins,61,19,"Sparkling Raspberry Lemonade Water Beverage,Apricots,Nutter Butter Cookie Bites Go-Pak,English Muffins","115,18,61,93","334,1000,78,116","7,10,19,3"
635,636,Red Raspberry Jam,88,13,"Red Roses,Sparkling Raspberry Seltzer,Raspberry Fig Bars,Peanut Butter & Strawberry Jam Sandwich","87,115,3,38","573,44,332,100","17,7,19,1"
636,637,Multigrain Peanut Butter Cereal,121,14,"Peanut Butter Chocolate Chip Bar,Alpha-Bits Multigrain Cereal,Peanut Butter Bars,Peanut Butter Cereal","3,121,3,121","883,238,985,34","19,14,19,14"
637,638,Won Ton Wrappers,66,6,"Eco-Pac Kamut Puffs Cereal,Cheese Creations Four Cheese Cheese Sauce,Disinfectant Spray Cherry Blossom & Pomegranate Scent,Apricots","121,9,101,18","3,403,413,281,000","14,9,17,10"
638,639,Green Berry Rush Juice Drink,98,7,"Coconut Drink, Vanilla,Rio Berry,Fruit Punch Juice Drink,Organic Super Berry Juice","91,64,98,31","670,266,945,802","16,7,7,7"
639,640,Spicy Tomato & Basil Pasta Sauce,9,9,"Organic Spicy Heirloom Marinara Sauce,Organic Roasted Garlic Pasta Sauce,Tomato Paste with Basil, Oregano & Garlic Flavor,High Fiber Tomato Basil Soup","9,9,81,69","284,244,534,104","9,9,15,15"
640,641,Cheddar Cheese Curds,21,16,"Skim Milk sharp Cheddar Cheese Singles,Cheese Creations Four Cheese Cheese Sauce,Sharp Cheddar,Extra Sharp Cheddar Cheese","21,9,21,21","755,341,121,169","16,9,16,16"
641,642,Three Cheese Ravioli,12,9,"100% Natural String Cheese Mozzarella Cheese,Mac & Cheezy Ravioli For Kids,Wild Chanterelle Mushroom Ravioli,Cheese Creations Four Cheese Cheese Sauce","21,38,12,9","505,610,165,341","16,1,9,9"
642,643,"Kidney Beans, Dark, Premium",30,6,"Garbanzo Beans,Premium Sliced Bacon,Premium Apple Juice,Dark Red Kidney Beans","59,106,98,59","790,907,935,429","15,12,7,15"
643,644,Organic Southwestern Vegetable Soup,69,15,"Vegetable Hearty Garden Soup,Organic Hearty Garden Vegetable Soup,Organic Southwestern Burrito,Organic Elmo Vegetable Soup","100,69,38,69","690,626,261,684","21,15,1,15"
644,645,"Prenatal One, Tablets",47,11,"Cold & Cough Formula, Effervescent Tablets, Citrus,Biotin Super Strength 7500 mcg Tablets,Vitamin C Formula 1000 mg Vegetarian Tablets,Kind Prenatal Once Daily","11,47,47,47","914,656,715,91","11,11,11,11"
645,646,Organic Fruit Punch,98,7,"Just Fruit Salad,Organic Fiber Fruit Blend,100% Juice No Sugar Added Fruit Punch,Fruit Punch Juice Drink","50,116,98,98","870,767,289,945","19,1,7,7"
646,647,Melanie Medleys Vegetable Cream Cheese,53,16,"Organic Vegetable Tray,Whipping Cream,Cheese Creations Four Cheese Cheese Sauce,Ice Cream, Cookies & Cream","83,53,9,37","784,469,341,431","4,16,9,1"
647,648,Elbow Macaroni,131,9,"Vegan Shells & Creamy Sauce Mac & Cheese Macaroni & Cheese Organic,Deluxe White Cheddar & Bacon Macaroni & Cheese Dinner,Deluxe Sauce Made with 2% Milk Cheese Macaroni & Cheese Dinner,SpongeBob Shapes Macaroni & Cheese Dinner","4,4,4,4","671,772,326,592","9,9,9,9"
648,649,Classic coke,77,7,"Single Classic Canned Meat,Organic Classic Caraway Kraut,Classic Butter Microwave Popcorn,Classic Original Hummus","59,110,23,67","834,800,764,544","15,13,19,20"
649,650,Pop'n Hot! Vegan Broccoli Poppers,50,19,"Hot Tomatillo Salsa,Healthy Pop Butter Popcorn,Cinnamon Pop'ettes,Multigrain Pop Cakes","51,23,61,107","112,56,733,512","13,19,19,19"
650,651,Organic Salted Butter,36,16,"Salted Caramel Lean Protein & Fiber Bar,Salted Caramel Ice Cream,Organic Raw Almond Butter,Almonds Roasted and Salted","3,37,88,117","25,606,558,590","19,1,13,19"
651,652,Garden Strawberry Fruit Spread,88,13,"Vegetable Hearty Garden Soup,Almond Spread, Dark Chocolate,Hi-Chew Strawberry Fruit,Wild Blueberry All Natural Fruit Spread","100,88,66,88","690,451,548,149","21,13,6,13"
652,653,"Flax, Oat Bran & Whole Wheat Flour Tortillas",128,3,"Whole Wheat Spanakopita,Fajita Flour Tortillas,100% Whole Wheat Flour Burrito Tortillas,Whole Wheat Tortillas","129,128,128,128","360,705,737,58","1,3,3,3"
653,654,Ultra Thin Super Long with Wings Pads,126,11,"Super Dry Beer,Ultra Thin Pastrami,Super Enzymes,Infinity Always Infinity Size 2 Super Pads with Wings, Unscented, 16 ct Feminine Care","27,96,47,126","379,403,390,613","5,20,11,11"
654,655,Fettucine Paglia & Fieno Enriched Egg Pasta,131,9,"Rice, Extra Long Grain, Enriched,Organic Enriched Unbleached White Flour,Linguine No 7 Pasta,Linguine Pasta","63,17,131,131","612,300,972,424","9,13,9,9"
655,656,Biotin Super Strength 7500 mcg Tablets,47,11,"Super Enzymes,Prenatal One, Tablets,Biotin 10,000mcg Maximum Strength,Biotin 1000 mcg","47,47,47,47","390,645,301,42","11,11,11,11"
656,657,"Nutrition Bar, Raw Organic, Pineapple Almond + Raw Protein",3,19,"Almond Honey Protein+ Bar,Vanilla Almond Protein Bar,Organic Raw Coconut Aminos,Organic Raw Almond Butter","3,3,72,88","445,406,742,558","19,19,13,13"
657,658,Keebler Sandies Cashew 12.8 Oz,61,19,"Designer 9 Oz. Paper Cups,Mixed 12 Pack Lion's Share Ale,16 oz Cold Cups,Vanilla Almond Cashew Almondmilk Cashewmilk Blend","111,27,111,91","496,350,415,208","17,5,17,16"
658,659,Zero Strawberry Lemon,115,7,"Goober Strawberry,Mouthwash Clean Mint Listerine® Zero™,Strawberry Pomegranate,Organic Strawberry Lemon-ade","88,20,3,31","607,716,983,399","13,11,19,7"
659,660,Foldit Flatbreads Artisan Rosemary & Olive Oil,128,3,"Town House Sea Salt & Olive Oil Flatbread Crisps,Imported Italian Solid Light Tuna In Pure Olive Oil,Artisan Ciabatta,Organic Red Wine & Olive Oil Dressing Organic","78,95,58,89","683,259,155,65","19,15,1,13"
660,661,Sweet Lemon Rain Dance Bar,48,14,"Organic Chamomile Lemon Tea,Zero Strawberry Lemon,Organic Lemon Gingersnap,Lemon Verbena Bar Soap","94,115,61,25","97,659,331,835","7,7,19,11"
661,662,Ultra Concentrated Antibacterial Hand Soap Lemon Scent Dishwashing Liquid,74,17,"Complete Spring Water Foaming Antibacterial Hand Wash,Lemon Verbena Bar Soap,Antibacterial, Pomegranate & Tangerine Hand Soap with Moisturizer,Ultra Antibacterial Dish Liquid","127,25,127,100","27,835,689,38","11,11,11,21"
662,663,Pico De Gallo,67,20,"Eco-Pac Kamut Puffs Cereal,Cheese Creations Four Cheese Cheese Sauce,Organic Whole Grassmilk Milk,Apricots","121,9,84,18","3,403,413,291,000","14,9,16,10"
663,664,Cream Style Corn,81,15,"Organic Spaghetti Style Pasta,Whipping Cream,Ice Cream, Cookies & Cream,Veggie-Style Mini Corn Dogs","131,53,37,42","33,469,431,325","9,16,1,1"
664,665,Imitation Crabmeat,15,12,"Eco-Pac Kamut Puffs Cereal,Cheese Creations Four Cheese Cheese Sauce,Organic Whole Grassmilk Milk,Apricots","121,9,84,18","3,403,413,291,000","14,9,16,10"
665,666,Whole Wheat Loaves,112,3,"Organic Whole Wheat Elbows,Whole Wheat Fig Bar,Whole Wheat Spanakopita,Whole Wheat Tortillas","131,48,129,128","283,457,360,58","9,14,1,3"
666,667,"Automatic Dish Packs, Lemon Verbena Scent",75,17,"Automatic Toilet Bowl Cleaner Bleach & Blue Rain Clean Scent Pack,Ultra Antibacterial Dish Liquid,Furniture Polish Lemon Scent,Lemon Verbena Bar Soap","114,100,114,25","865,38,706,835","17,21,17,11"
667,668,Chicken Liver Paté Canned Cat Food,41,8,"Complete Health Deboned Chicken, Chicken Meal and Rice Cat Food,Cat Food, Premium, Adult Cat Formula,Chicken & Brown Rice Formula Cat Food,Sliced Chicken Entree Cat Food","41,41,41,41","342,848,597,442","8,8,8,8"
668,669,The Santa Cruz Burrito,38,1,"Vegan Santa Fe Style Flour Tortilla Rolled Tacos,Fava Crisps, Santa Barbara Ranch,100% Whole Wheat Flour Burrito Tortillas,Organic Southwestern Burrito","42,107,128,38","178,900,737,261","1,19,3,1"
669,670,"Coconut Drink, Vanilla",91,16,"Lemonade Flavor Drink Mix,Gluten Free Organic Cereal Coconut Maple Vanilla,Coconut Yogurt,Pomegranate Coconut Sparkling Probiotic Drink, Organic","90,130,120,31","763,211,920,858","7,14,16,7"
670,671,Vegan Shells & Creamy Sauce Mac & Cheese Macaroni & Cheese Organic,4,9,"SpongeBob Shapes Macaroni & Cheese Dinner,Velveeta Shells & Cheese Bold Jalapeno,Cheese Creations Four Cheese Cheese Sauce,Deluxe Sauce Made with 2% Milk Cheese Macaroni & Cheese Dinner","4,4,9,4","592,504,341,326","9,9,9,9"
671,672,Double Berry Cheesecake,37,1,"Mini Double Chocolate Ice Cream Bars,Extra Strength Berry,Rio Berry,Strawberry Cheesecake Nonfat Yogurt","37,64,64,100","997,345,266,437","1,7,7,21"
672,673,Chicken Base,69,15,"Chicken Nugget Meal,White Chicken Chili,Complete Health Deboned Chicken, Chicken Meal and Rice Cat Food,For Chicken Marinade","38,59,41,5","185,448,342,807","1,15,8,13"
673,674,Sponge Blossoms,114,17,"Apricots,EcoNet Recycled Bath Sponge,Euro Sponge Cloths,Sponge Mop","18,109,114,114","1,000,229,828,268","10,11,17,17"
674,675,"Thin Cakes, Puffed Multigrain",78,19,"Multigrain Spaghetti Style Pasta,Crackers, Puffed, Corn, Quinoa & Sesame,Multigrain Peanut Butter Cereal,Multigrain Pop Cakes","131,78,121,107","375,310,637,512","9,19,14,19"
675,676,Sunset Blush,6,2,"Cheese Creations Four Cheese Cheese Sauce,Organic Whole Grassmilk Milk,Apricots,Sparkling Blush Grape Juice","9,84,18,77","3,413,291,000,167","9,16,10,7"
676,677,Peach Aloe Vera Drink,98,7,"Coconut Drink, Vanilla,Peach Mango Juice,Cucumber Witch Hazel With Aloe Vera,Pomegranate Cranberry & Aloe Vera Enrich Drink","91,31,109,98","670,11,984,20","16,7,11,7"
677,678,Original Minis Pretzel Chips,107,19,"Original Turkey,Supreme Pretzel Crackers,Minis Candy Bars,Minis Original Saltine Crackers","96,107,45,78","176,615,207,294","20,19,19,19"
678,679,Awesome Strength Paper Towels,54,17,"Extra Strength Melatonin Adult Gummies,Everyday Mega Pack Paper Plates,Designer 9 Oz. Paper Cups,Extra Strength Berry","47,111,111,64","251,428,496,345","11,17,17,7"
679,680,Acne Dote Clean 'n Treat Towellettes,109,11,"Clean Freak Refreshing Dry Shampoo,Clean Day Countertop Spray,Vanishing Acne Treatment Cream,Good & Clean Gentle Acne Wash","22,114,73,109","888,751,174,525","11,17,11,11"
680,681,Whole Wheat Mini Toasts,78,19,"Whole Wheat Fig Bar,Whole Wheat Loaves,Whole Wheat Spanakopita,Whole Wheat Tortillas","48,112,129,128","457,666,360,58","14,3,1,3"
681,682,Cruisers Diapers Jumbo Pack - Size 5,56,18,"OneZip Storage Bags Quart Size Value Pack,Baby Dry Diapers Size 4,Overnight Diapers Size 6,Swaddlers Diapers Jumbo Pack Size Newborn","85,56,56,56","270,879,15,765","17,18,18,18"
682,683,Town House Sea Salt & Olive Oil Flatbread Crisps,78,19,"Imported Italian Solid Light Tuna In Pure Olive Oil,Foldit Flatbreads Artisan Rosemary & Olive Oil,Organic Red Wine & Olive Oil Dressing Organic,Organic Blue Corn Sea Salt Tortilla Chips","95,128,89,107","259,660,65,212","15,3,13,19"
683,684,Organic Elmo Vegetable Soup,69,15,"Organic Vegetable Tray,Vegetable Hearty Garden Soup,Organic Hearty Garden Vegetable Soup,Organic Southwestern Vegetable Soup","83,100,69,69","784,690,626,644","4,21,15,15"
684,685,Organic Porcini Mushroom Risotto,4,9,"Gluten Free Quinoa Three Cheese & Mushroom Blend,Mushroom Stems & Pieces in Water,Wild Chanterelle Mushroom Ravioli,Italian Herb Porcini Mushrooms Chicken Sausage","63,81,12,106","19,912,165,35","9,15,9,12"
685,686,Tea Tree + Sea Buckthorn Calming Shampoo,22,11,"Daily Moisture Shampoo,Tea Temples Green Tea With Mint,Shampoo Baby Shampoo,Tea Tree Replenishing Shampoo","22,94,102,22","498,560,956,696","11,7,18,11"
686,687,Cocktail Time Hummus,67,20,"Grape Leaf Hummus Wrap,All Time Great's Candy Assortment,Classic Original Hummus,Hummus Wrap","13,45,67,13","109,917,544,453","20,19,20,20"
687,688,Sausage Gravy & Biscuit,52,1,"Sausage Smoked Sweet German Brand,Naturals Savory Turkey Breakfast Sausage,Artisan Chick'n & Apple Sausage,Vegetarian Brown  Gravy Mix","106,52,14,5","995,311,74,711","12,1,20,13"
688,689,"Antibacterial, Pomegranate & Tangerine Hand Soap with Moisturizer",127,11,"Strawberry Pomegranate,Foaming Hand Soap Kid Watermelon,Complete Spring Water Foaming Antibacterial Hand Wash,Ultra Concentrated Antibacterial Hand Soap Lemon Scent Dishwashing Liquid","3,114,127,74","983,224,27,662","19,17,11,17"
689,690,Vegetable Hearty Garden Soup,100,21,"Old Fashioned Vegetable Beef Soup,Organic Elmo Vegetable Soup,Organic Southwestern Vegetable Soup,Organic Hearty Garden Vegetable Soup","69,69,69,69","466,684,644,626","15,15,15,15"
690,691,Organic Promise Strawberry Fields Cereal,121,14,"Cheerios Cereal,Peanut Butter Cereal,Strawberry Pomegranate,Organic Strawberry Lemon-ade","121,121,3,31","365,34,983,399","14,14,19,7"
691,692,Skirt Steak,122,12,"Sparkling Raspberry Lemonade Water Beverage,Apricots,Chicago Steak & Chop Cracked Pepper & Garlic Blend,T Bone Steak","115,18,104,122","3,341,000,860,175","7,10,13,12"
692,693,Tropical Brain Toniq,64,7,"Chilpotles in Adobo Sauce,Organic Whole Grassmilk Milk,Blueberry Kombucha,Vitamin C 1000 Mg Tropical Drink Mix Dietary Supplement","30,84,31,47","330,329,335,366","6,16,7,11"
693,694,Greek & Chia Blood Orange Yogurt,120,16,"Tzatziki Greek Yogurt Dip,Plain Greek Goat Yogurt,Honey Vanilla Greek Yogurt,Organic Hard Candy Blood Orange and Honey","67,120,120,45","353,484,459,398","20,16,16,19"
694,695,Diet Dr Pepper Bottles,77,7,"Tofu, Gluten Free, Garlic Pepper,Red Sweet Mini Pepper,Diet Root Beer,Glass Bottles","14,100,77,77","904,991,277,839","20,21,7,7"
695,696,Tea Tree Replenishing Shampoo,22,11,"Daily Moisture Shampoo,Tea Temples Green Tea With Mint,Shampoo Baby Shampoo,Tea Tree + Sea Buckthorn Calming Shampoo","22,94,102,22","498,560,956,686","11,7,18,11"
696,697,Quick Cooking Steel Cut Oats,130,14,"Original No-Stick Cooking Spray,Sweet Cooking Rice Seasoning,Stainless Steel Strainer,Fresh Cut Specialties Cut Golden Wax Beans","19,66,10,81","826,70,864,799","13,6,17,15"
697,698,Baby's Mineral Lotion Spf 50,25,11,"Baby Dry Diapers Size 4,Pear and Blueberry Baby Breakfast,Zipper Bags Sandwich - 50 CT,Scars Cream + SPF 30","56,92,85,118","879,493,968,719","18,18,17,11"
698,699,Sugo Rosa Pasta Sauce,9,9,"Linguine No 7 Pasta,Linguine Pasta,Spicy Tomato & Basil Pasta Sauce,Organic Roasted Garlic Pasta Sauce","131,131,9,9","972,424,640,244","9,9,9,9"
699,700,Jet Fuel Dark Roast Whole Bean Coffee,26,7,"Coffee Liqueur,Bean Threads,Majestic Roast Ground Coffee,Direct Trade El Diablo Dark Roast Whole Bean Coffee","124,66,26,26","522,741,916,712","5,6,7,7"
700,701,Blueberry Blast Bar,3,19,"Whole Wheat Fig Bar,Light Strawberry Blueberry Yogurt,Blueberry Kombucha,Sparkling Blueberry","48,120,31,77","457,9,335,456","14,16,7,7"
701,702,Cheese Spread Port Wine,2,16,"Garden Strawberry Fruit Spread,Malbec Red Wine,Cheese Creations Four Cheese Cheese Sauce,Almond Spread, Dark Chocolate","88,28,9,88","652,567,341,451","13,5,9,13"
